"feature_set","factor","pval","padj","sign","view"
"GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION","Factor9",0.752692231905387,0.950222043503495,"positive","Redox"
"GOMF_ATP_HYDROLYSIS_ACTIVITY","Factor9",0.757293893839925,0.950222043503495,"positive","Redox"
"GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.75986811622185,0.950222043503495,"positive","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H","Factor9",0.749063377450865,0.950222043503495,"positive","Redox"
"GOMF_SALT_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.750749418465275,0.950222043503495,"positive","Redox"
"GOBP_AMINO_ACID_METABOLIC_PROCESS","Factor9",0.767264749999969,0.952282732799943,"positive","Redox"
"GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","Factor9",0.767567812802026,0.952282732799943,"positive","Redox"
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION","Factor9",0.783067962369592,0.952991702421342,"positive","Redox"
"GOBP_RESPONSE_TO_LIPID","Factor9",0.772717020109398,0.952991702421342,"positive","Redox"
"GOMF_TRANSITION_METAL_ION_BINDING","Factor9",0.77640653902522,0.952991702421342,"positive","Redox"
"GOBP_AMINO_ACID_CATABOLIC_PROCESS","Factor9",0.794865310997764,0.95980914845835,"positive","Redox"
"GOBP_PROTEIN_POLYMERIZATION","Factor9",0.801925233158198,0.95980914845835,"positive","Redox"
"GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS","Factor9",0.795945618618758,0.95980914845835,"positive","Redox"
"GOCC_SARCOLEMMA","Factor9",0.800546303087266,0.95980914845835,"positive","Redox"
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS","Factor9",0.856073514514115,0.963058097334621,"positive","Redox"
"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS","Factor9",0.82957415475261,0.963058097334621,"positive","Redox"
"GOBP_INFLAMMATORY_RESPONSE","Factor9",0.857892208253558,0.963058097334621,"positive","Redox"
"GOBP_INTRACELLULAR_PROTEIN_TRANSPORT","Factor9",0.859377323935419,0.963058097334621,"positive","Redox"
"GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","Factor9",0.826633130402576,0.963058097334621,"positive","Redox"
"GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS","Factor9",0.854944019994159,0.963058097334621,"positive","Redox"
"GOBP_SEXUAL_REPRODUCTION","Factor9",0.83669160714137,0.963058097334621,"positive","Redox"
"GOCC_FICOLIN_1_RICH_GRANULE_LUMEN","Factor9",0.84572748949557,0.963058097334621,"positive","Redox"
"GOCC_MEMBRANE_PROTEIN_COMPLEX","Factor9",0.854850234976462,0.963058097334621,"positive","Redox"
"GOCC_OUTER_MEMBRANE","Factor9",0.808296887286559,0.963058097334621,"positive","Redox"
"GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.825551833876004,0.963058097334621,"positive","Redox"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","Factor9",0.851592506068908,0.963058097334621,"positive","Redox"
"GOMF_LIPID_BINDING","Factor9",0.836854594437445,0.963058097334621,"positive","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY","Factor9",0.855267776142717,0.963058097334621,"positive","Redox"
"GOMF_TUBULIN_BINDING","Factor9",0.856691924509391,0.963058097334621,"positive","Redox"
"GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX","Factor9",0.863079402650119,0.9632979098873,"positive","Redox"
"GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS","Factor9",0.876858989590737,0.969759763048798,"positive","Redox"
"GOBP_REGULATION_OF_PROTEIN_STABILITY","Factor9",0.883042053855672,0.969759763048798,"positive","Redox"
"GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS","Factor9",0.876137436700696,0.969759763048798,"positive","Redox"
"GOBP_TISSUE_MIGRATION","Factor9",0.877749345808469,0.969759763048798,"positive","Redox"
"GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.886050858420808,0.969759763048798,"positive","Redox"
"GOBP_PEPTIDE_METABOLIC_PROCESS","Factor9",0.891807630037561,0.971535829114982,"positive","Redox"
"GOBP_TRANSMEMBRANE_TRANSPORT","Factor9",0.890643739679772,0.971535829114982,"positive","Redox"
"GOCC_CELL_CORTEX","Factor9",0.892420533584446,0.971535829114982,"positive","Redox"
"GOBP_FATTY_ACID_BETA_OXIDATION","Factor9",0.903802712958809,0.97186491375956,"positive","Redox"
"GOBP_FATTY_ACID_CATABOLIC_PROCESS","Factor9",0.903802712958809,0.97186491375956,"positive","Redox"
"GOBP_LOCALIZATION_WITHIN_MEMBRANE","Factor9",0.895423620509294,0.97186491375956,"positive","Redox"
"GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS","Factor9",0.903362472510103,0.97186491375956,"positive","Redox"
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT","Factor9",0.901162833690393,0.97186491375956,"positive","Redox"
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION","Factor9",0.910377019486909,0.973817926768227,"positive","Redox"
"GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL","Factor9",0.91407249629017,0.975045076530675,"positive","Redox"
"GOBP_REGULATION_OF_DEFENSE_RESPONSE","Factor9",0.914700267233988,0.975045076530675,"positive","Redox"
"GOMF_PROTEIN_DIMERIZATION_ACTIVITY","Factor9",0.924170944350778,0.981731764414148,"positive","Redox"
"GOBP_REGULATION_OF_SECRETION","Factor9",0.931527684683355,0.984595415787629,"positive","Redox"
"GOBP_SIGNAL_RELEASE","Factor9",0.931097921341955,0.984595415787629,"positive","Redox"
"GOCC_OXIDOREDUCTASE_COMPLEX","Factor9",0.93285393450902,0.984595415787629,"positive","Redox"
"GOBP_IMPORT_INTO_CELL","Factor9",0.167293107334148,0.985388436354556,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION","Factor9",0.164125880552338,0.985388436354556,"negative","Redox"
"GOBP_OSSIFICATION","Factor9",0.16589000126853,0.985388436354556,"negative","Redox"
"GOBP_OXIDATIVE_PHOSPHORYLATION","Factor9",0.17431026274002,0.985388436354556,"negative","Redox"
"GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Factor9",0.164537328096302,0.985388436354556,"negative","Redox"
"GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS","Factor9",0.163196148232807,0.985388436354556,"negative","Redox"
"GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT","Factor9",0.163184673486281,0.985388436354556,"negative","Redox"
"GOMF_ELECTRON_TRANSFER_ACTIVITY","Factor9",0.172296089387029,0.985388436354556,"negative","Redox"
"GOBP_LOCOMOTION","Factor9",0.227382069496659,0.989763837243033,"negative","Redox"
"GOBP_PEPTIDE_METABOLIC_PROCESS","Factor9",0.472032387598019,0.989763837243033,"negative","Redox"
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY","Factor9",0.347205498507565,0.989763837243033,"negative","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR","Factor9",0.345733594033466,0.989763837243033,"negative","Redox"
"GOBP_ACTION_POTENTIAL","Factor9",0.267002259548089,0.989763837243033,"negative","Redox"
"GOBP_AEROBIC_RESPIRATION","Factor9",0.268389400932746,0.989763837243033,"negative","Redox"
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","Factor9",0.19174244425124,0.989763837243033,"negative","Redox"
"GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS","Factor9",0.20961852929012,0.989763837243033,"negative","Redox"
"GOBP_CARBOHYDRATE_METABOLIC_PROCESS","Factor9",0.205618082711472,0.989763837243033,"negative","Redox"
"GOBP_CELL_JUNCTION_ORGANIZATION","Factor9",0.415338805853554,0.989763837243033,"negative","Redox"
"GOBP_CELL_MATRIX_ADHESION","Factor9",0.472049400258289,0.989763837243033,"negative","Redox"
"GOBP_CELL_MOTILITY","Factor9",0.319420973721958,0.989763837243033,"negative","Redox"
"GOBP_CELL_SUBSTRATE_ADHESION","Factor9",0.443259287632462,0.989763837243033,"negative","Redox"
"GOBP_CELLULAR_RESPIRATION","Factor9",0.29755591700573,0.989763837243033,"negative","Redox"
"GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS","Factor9",0.406573504214659,0.989763837243033,"negative","Redox"
"GOBP_EPITHELIAL_CELL_PROLIFERATION","Factor9",0.531918382837874,0.989763837243033,"negative","Redox"
"GOBP_GLYCOLYTIC_PROCESS","Factor9",0.32993067011158,0.989763837243033,"negative","Redox"
"GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE","Factor9",0.446736004938428,0.989763837243033,"negative","Redox"
"GOBP_HEAD_DEVELOPMENT","Factor9",0.529887578651634,0.989763837243033,"negative","Redox"
"GOBP_INTRACELLULAR_PROTEIN_TRANSPORT","Factor9",0.290467875953968,0.989763837243033,"negative","Redox"
"GOBP_MAPK_CASCADE","Factor9",0.309697465249306,0.989763837243033,"negative","Redox"
"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","Factor9",0.422884036868923,0.989763837243033,"negative","Redox"
"GOBP_MITOCHONDRIAL_TRANSPORT","Factor9",0.222241134988235,0.989763837243033,"negative","Redox"
"GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS","Factor9",0.476332972921063,0.989763837243033,"negative","Redox"
"GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT","Factor9",0.371873619307051,0.989763837243033,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION","Factor9",0.368056337762193,0.989763837243033,"negative","Redox"
"GOBP_NEUROMUSCULAR_PROCESS","Factor9",0.494615456540391,0.989763837243033,"negative","Redox"
"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS","Factor9",0.474973081557846,0.989763837243033,"negative","Redox"
"GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS","Factor9",0.507522102291564,0.989763837243033,"negative","Redox"
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS","Factor9",0.349219881363874,0.989763837243033,"negative","Redox"
"GOBP_ORGANIC_ACID_METABOLIC_PROCESS","Factor9",0.523345385752439,0.989763837243033,"negative","Redox"
"GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS","Factor9",0.429059179453959,0.989763837243033,"negative","Redox"
"GOBP_OSTEOBLAST_DIFFERENTIATION","Factor9",0.186675632970187,0.989763837243033,"negative","Redox"
"GOBP_PHOSPHORYLATION","Factor9",0.195360844953211,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","Factor9",0.322749939441503,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION","Factor9",0.30149143691829,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","Factor9",0.357266457267561,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS","Factor9",0.454154714723837,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_LOCOMOTION","Factor9",0.407756349973216,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION","Factor9",0.35056889479239,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS","Factor9",0.2862993026588,0.989763837243033,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Factor9",0.309700797282837,0.989763837243033,"negative","Redox"
"GOBP_PROTEIN_TARGETING","Factor9",0.43839623166391,0.989763837243033,"negative","Redox"
"GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS","Factor9",0.283809976632489,0.989763837243033,"negative","Redox"
"GOBP_REGULATION_OF_ENDOCYTOSIS","Factor9",0.207419895063073,0.989763837243033,"negative","Redox"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","Factor9",0.531918382837874,0.989763837243033,"negative","Redox"
"GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","Factor9",0.371100772425931,0.989763837243033,"negative","Redox"
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","Factor9",0.349967948040128,0.989763837243033,"negative","Redox"
"GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION","Factor9",0.355968422615599,0.989763837243033,"negative","Redox"
"GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING","Factor9",0.531049317466887,0.989763837243033,"negative","Redox"
"GOBP_RESPONSE_TO_BACTERIUM","Factor9",0.518390226725695,0.989763837243033,"negative","Redox"
"GOBP_SKELETAL_MUSCLE_CONTRACTION","Factor9",0.371873619307051,0.989763837243033,"negative","Redox"
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","Factor9",0.463906665921427,0.989763837243033,"negative","Redox"
"GOBP_SMALL_MOLECULE_METABOLIC_PROCESS","Factor9",0.303920928899501,0.989763837243033,"negative","Redox"
"GOBP_THIOESTER_METABOLIC_PROCESS","Factor9",0.506311582918379,0.989763837243033,"negative","Redox"
"GOBP_TRICARBOXYLIC_ACID_CYCLE","Factor9",0.432477159154924,0.989763837243033,"negative","Redox"
"GOBP_VASCULATURE_DEVELOPMENT","Factor9",0.412896921696477,0.989763837243033,"negative","Redox"
"GOBP_VESICLE_MEDIATED_TRANSPORT","Factor9",0.456044365528836,0.989763837243033,"negative","Redox"
"GOCC_ENVELOPE","Factor9",0.26894827875263,0.989763837243033,"negative","Redox"
"GOCC_FICOLIN_1_RICH_GRANULE","Factor9",0.433381723379531,0.989763837243033,"negative","Redox"
"GOCC_FICOLIN_1_RICH_GRANULE_LUMEN","Factor9",0.525890025111606,0.989763837243033,"negative","Redox"
"GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX","Factor9",0.276876896423495,0.989763837243033,"negative","Redox"
"GOCC_MEMBRANE_PROTEIN_COMPLEX","Factor9",0.195782695691182,0.989763837243033,"negative","Redox"
"GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX","Factor9",0.492497608895864,0.989763837243033,"negative","Redox"
"GOCC_NUCLEAR_BODY","Factor9",0.280160734572603,0.989763837243033,"negative","Redox"
"GOMF_GATED_CHANNEL_ACTIVITY","Factor9",0.328780130962049,0.989763837243033,"negative","Redox"
"GOMF_ISOMERASE_ACTIVITY","Factor9",0.523012038155643,0.989763837243033,"negative","Redox"
"GOMF_LIGASE_ACTIVITY","Factor9",0.250528184224763,0.989763837243033,"negative","Redox"
"GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.487499112091923,0.989763837243033,"negative","Redox"
"GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY","Factor9",0.478889279016352,0.989763837243033,"negative","Redox"
"GOMF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.495756056682763,0.989763837243033,"negative","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H","Factor9",0.296340907182157,0.989763837243033,"negative","Redox"
"GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.418483608672758,0.989763837243033,"negative","Redox"
"GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.439721238133957,0.989763837243033,"negative","Redox"
"GOMF_SIGNALING_RECEPTOR_BINDING","Factor9",0.27969991680133,0.989763837243033,"negative","Redox"
"GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE","Factor9",0.426474247316746,0.989763837243033,"negative","Redox"
"GOMF_STRUCTURAL_MOLECULE_ACTIVITY","Factor9",0.498356967433516,0.989763837243033,"negative","Redox"
"GOMF_SULFUR_COMPOUND_BINDING","Factor9",0.410602663218613,0.989763837243033,"negative","Redox"
"GOMF_TRANSITION_METAL_ION_BINDING","Factor9",0.313172408915636,0.989763837243033,"negative","Redox"
"GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY","Factor9",0.328780130962049,0.989763837243033,"negative","Redox"
"GOMF_ZINC_ION_BINDING","Factor9",0.196046157843752,0.989763837243033,"negative","Redox"
"GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","Factor9",0.535674251868615,0.990674670624487,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor9",0.539306503164741,0.994396975805259,"negative","Redox"
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS","Factor9",0.58097737656953,0.99455708108316,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE","Factor9",0.766262633755204,0.99455708108316,"negative","Redox"
"GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS","Factor9",0.664020184053384,0.99455708108316,"negative","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS","Factor9",0.829936145592949,0.99455708108316,"negative","Redox"
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","Factor9",0.790759863598074,0.99455708108316,"negative","Redox"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS","Factor9",0.802920464770735,0.99455708108316,"negative","Redox"
"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION","Factor9",0.661613822133752,0.99455708108316,"negative","Redox"
"GOBP_ALCOHOL_METABOLIC_PROCESS","Factor9",0.720797802188478,0.99455708108316,"negative","Redox"
"GOBP_AMINO_ACID_METABOLIC_PROCESS","Factor9",0.564883782699133,0.99455708108316,"negative","Redox"
"GOBP_BLOOD_VESSEL_MORPHOGENESIS","Factor9",0.837365341885849,0.99455708108316,"negative","Redox"
"GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL","Factor9",0.898816983262351,0.99455708108316,"negative","Redox"
"GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS","Factor9",0.709499955273142,0.99455708108316,"negative","Redox"
"GOBP_CARDIAC_CONDUCTION","Factor9",0.882886534887694,0.99455708108316,"negative","Redox"
"GOBP_CELL_CELL_SIGNALING","Factor9",0.759284508728443,0.99455708108316,"negative","Redox"
"GOBP_CELLULAR_LIPID_METABOLIC_PROCESS","Factor9",0.679180277750773,0.99455708108316,"negative","Redox"
"GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT","Factor9",0.896502181117011,0.99455708108316,"negative","Redox"
"GOBP_EMBRYO_DEVELOPMENT","Factor9",0.740087654734311,0.99455708108316,"negative","Redox"
"GOBP_EMBRYONIC_MORPHOGENESIS","Factor9",0.645128444320305,0.99455708108316,"negative","Redox"
"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS","Factor9",0.573317090307058,0.99455708108316,"negative","Redox"
"GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY","Factor9",0.910216893521013,0.99455708108316,"negative","Redox"
"GOBP_EXPORT_FROM_CELL","Factor9",0.606789178114814,0.99455708108316,"negative","Redox"
"GOBP_FATTY_ACID_METABOLIC_PROCESS","Factor9",0.869981049927349,0.99455708108316,"negative","Redox"
"GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY","Factor9",0.587256377997946,0.99455708108316,"negative","Redox"
"GOBP_GLAND_DEVELOPMENT","Factor9",0.756274873236107,0.99455708108316,"negative","Redox"
"GOBP_GLUCOSE_METABOLIC_PROCESS","Factor9",0.908492119957751,0.99455708108316,"negative","Redox"
"GOBP_HEMOPOIESIS","Factor9",0.752166153190288,0.99455708108316,"negative","Redox"
"GOBP_IMMUNE_EFFECTOR_PROCESS","Factor9",0.821331162353463,0.99455708108316,"negative","Redox"
"GOBP_INTRACELLULAR_TRANSPORT","Factor9",0.871011773300894,0.99455708108316,"negative","Redox"
"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE","Factor9",0.861758961568532,0.99455708108316,"negative","Redox"
"GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY","Factor9",0.755244707640055,0.99455708108316,"negative","Redox"
"GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS","Factor9",0.655769350236839,0.99455708108316,"negative","Redox"
"GOBP_MUSCLE_CONTRACTION","Factor9",0.803188915125869,0.99455708108316,"negative","Redox"
"GOBP_MUSCLE_SYSTEM_PROCESS","Factor9",0.909501940352413,0.99455708108316,"negative","Redox"
"GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY","Factor9",0.841133027570099,0.99455708108316,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","Factor9",0.895099270195548,0.99455708108316,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS","Factor9",0.743754031572609,0.99455708108316,"negative","Redox"
"GOBP_NERVOUS_SYSTEM_PROCESS","Factor9",0.749947234022366,0.99455708108316,"negative","Redox"
"GOBP_NEUROGENESIS","Factor9",0.642430532019335,0.99455708108316,"negative","Redox"
"GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS","Factor9",0.618629483246197,0.99455708108316,"negative","Redox"
"GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS","Factor9",0.812754240974904,0.99455708108316,"negative","Redox"
"GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS","Factor9",0.673796530259266,0.99455708108316,"negative","Redox"
"GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION","Factor9",0.863938293956806,0.99455708108316,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","Factor9",0.886851073171818,0.99455708108316,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_GROWTH","Factor9",0.615616144290556,0.99455708108316,"negative","Redox"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor9",0.686711683041557,0.99455708108316,"negative","Redox"
"GOBP_POTASSIUM_ION_TRANSPORT","Factor9",0.886598871433428,0.99455708108316,"negative","Redox"
"GOBP_PROTEIN_PROCESSING","Factor9",0.914522294128264,0.99455708108316,"negative","Redox"
"GOBP_PROTON_TRANSMEMBRANE_TRANSPORT","Factor9",0.833728470467704,0.99455708108316,"negative","Redox"
"GOBP_PYRUVATE_METABOLIC_PROCESS","Factor9",0.720663597349805,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS","Factor9",0.722628527403418,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS","Factor9",0.563064961381592,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","Factor9",0.797985856424587,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_CATABOLIC_PROCESS","Factor9",0.684161873398326,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_CELL_ADHESION","Factor9",0.649832450045201,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_CELL_DIFFERENTIATION","Factor9",0.804958137198374,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","Factor9",0.898788783328943,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","Factor9",0.891740613060247,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_DEFENSE_RESPONSE","Factor9",0.798170353433138,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION","Factor9",0.831071356564352,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","Factor9",0.831071356564352,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT","Factor9",0.650542774696436,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_MUSCLE_CONTRACTION","Factor9",0.723014297893742,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS","Factor9",0.872171557629166,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_PROTEIN_STABILITY","Factor9",0.842970275654705,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor9",0.773657895403728,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_SECRETION","Factor9",0.844953575771043,0.99455708108316,"negative","Redox"
"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","Factor9",0.86950201610845,0.99455708108316,"negative","Redox"
"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS","Factor9",0.687266215116273,0.99455708108316,"negative","Redox"
"GOBP_SECRETION","Factor9",0.599082972975678,0.99455708108316,"negative","Redox"
"GOBP_SENSORY_PERCEPTION","Factor9",0.901936628806687,0.99455708108316,"negative","Redox"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS","Factor9",0.742847853050603,0.99455708108316,"negative","Redox"
"GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS","Factor9",0.81902975244785,0.99455708108316,"negative","Redox"
"GOBP_STRIATED_MUSCLE_CONTRACTION","Factor9",0.660313043363882,0.99455708108316,"negative","Redox"
"GOBP_TISSUE_MIGRATION","Factor9",0.887287228500528,0.99455708108316,"negative","Redox"
"GOBP_TISSUE_MORPHOGENESIS","Factor9",0.55924461905423,0.99455708108316,"negative","Redox"
"GOBP_TUBE_DEVELOPMENT","Factor9",0.896838734783797,0.99455708108316,"negative","Redox"
"GOBP_TUBE_MORPHOGENESIS","Factor9",0.584307812454438,0.99455708108316,"negative","Redox"
"GOCC_9PLUS2_MOTILE_CILIUM","Factor9",0.824519776589895,0.99455708108316,"negative","Redox"
"GOCC_BASAL_PART_OF_CELL","Factor9",0.793152990830274,0.99455708108316,"negative","Redox"
"GOCC_CATALYTIC_COMPLEX","Factor9",0.748665858020333,0.99455708108316,"negative","Redox"
"GOCC_CELL_CELL_JUNCTION","Factor9",0.772481032986179,0.99455708108316,"negative","Redox"
"GOCC_DENDRITIC_TREE","Factor9",0.574862773472604,0.99455708108316,"negative","Redox"
"GOCC_ORGANELLE_ENVELOPE_LUMEN","Factor9",0.677901847393518,0.99455708108316,"negative","Redox"
"GOCC_PLASMA_MEMBRANE_REGION","Factor9",0.867670835333938,0.99455708108316,"negative","Redox"
"GOCC_POSTSYNAPSE","Factor9",0.735671359946043,0.99455708108316,"negative","Redox"
"GOCC_VESICLE_MEMBRANE","Factor9",0.801805815757747,0.99455708108316,"negative","Redox"
"GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.808402959721378,0.99455708108316,"negative","Redox"
